保險契約應載明無效及失權之原因及訂約之年、月、日?,"是，保險契約，除本法另有規定外，應記載左列各款事項：　　一、當事人之姓名及住所。　　二、保險之標的物。　　三、保險事故之種類。　　四、保險責任開始之日、時及保險期間。　　五、保險金額。　　六、保險費。　　七、無效及失權之原因。　　八、訂約之年、月、日。"
"變更保險契約時，保險人於接到通知後十日內不為拒絕者，其具有效力?","是，變更保險契約或恢復停止效力之保險契約時，保險人於接到通知後十日內不為拒絕者，視為承諾。"
"恢復停止效力之保險契約時，保險人於接到通知後十日內不為拒絕者，其具有效力?","是，變更保險契約或恢復停止效力之保險契約時，保險人於接到通知後十日內不為拒絕者，視為承諾。"
"當變更人身保險契約或恢復停止效力之保險契約時，保險人於接到通知後十日內不為拒絕者，其具有效力?","否，變更保險契約或恢復停止效力之保險契約時，保險人於接到通知後十日內不為拒絕者，視為承諾。但本法就人身保險有特別規定者，從其規定。"
"當事人之一方對於他方應通知之事項而故意怠於通知者，他方可以據為解除保險契約之原因?","可以，當事人之一方對於他方應通知之事項而怠於通知者，除不可抗力之事故外，不問是否故意，他方得據為解除保險契約之原因。"
"當事人之一方對於他方應通知之事項而無意怠於通知者，他方可以據為解除保險契約之原因?","可以，當事人之一方對於他方應通知之事項而怠於通知者，除不可抗力之事故外，不問是否故意，他方得據為解除保險契約之原因。"
"當事人之一方對於他方應通知之事項而無意或有意怠於通知者，但遇不可抗力事故，他方可以據為解除保險契約之原因?","否，當事人之一方對於他方應通知之事項而怠於通知者，除不可抗力之事故外，不問是否故意，他方得據為解除保險契約之原因。"
"要保人、被保險人或受益人，遇有保險人應負保險責任之事故發生時，應多久通知保險人?","應在知悉五日內通知，要保人、被保險人或受益人，遇有保險人應負保險責任之事故發生，除本法另有規定，或契約另有訂定外，應於知悉後五日內通知保險人。"
"當保險法另有規定，要保人、被保險人或受益人，遇有保險人應負保險責任之事故發生，應於知悉五日內通知保險人?","否，要保人、被保險人或受益人，遇有保險人應負保險責任之事故發生，除本法另有規定，或契約另有訂定外，應於知悉後五日內通知保險人。"
"當契約另有訂定，要保人、被保險人或受益人，遇有保險人應負保險責任之事故發生，應於知悉五日內通知保險人?","否，要保人、被保險人或受益人，遇有保險人應負保險責任之事故發生，除本法另有規定，或契約另有訂定外，應於知悉後五日內通知保險人。"
"當保險標的危險增加時，由於要保人或被保險人之行為所致，其危險達於應增加保險費或終止契約之程度者，要保人或被保險人需要通知保險人?","是。　　危險增加，由於要保人或被保險人之行為所致，其危險達於應增加保險費或終止契約之程度者，要保人或被保險人應先通知保險人。"
"當保險標的危險增加時，不由於要保人或被保險人之行為所致者，要保人或被保險人應於知悉後多久通知保險人?","應於知悉後十日內通知保險人。危險增加，不由於要保人或被保險人之行為所致者，要保人或被保險人應於知悉後十日內通知保險人。"
當保險標的危險減少時，被保險人可以請求保險人重新核定保費?,可以，危險減少時，被保險人得請求保險人重新核定保費。
要保人對於保險契約內所載增加危險之情形，應於知悉後通知保險人?,"是，要保人對於保險契約內所載增加危險之情形應通知者，應於知悉後通知保險人。"
保險遇有危險增加、危險減少知情形，可以終止合約或另訂保費?,可以，保險遇有前條情形，得終止契約，或提議另定保險費。
"若因危險增加、危險減少而另訂保費，但要保人對於另定保險費不同意者，其契約即為終止?",是，要保人對於另定保險費不同意者，其契約即為終止。
"因為危險增加，由於要保人或被保險人之行為所致，其危險達於應增加保險費或終止契約之程度時，保險人如有損失，可以請求賠償?",可以，但因前條第二項情形終止契約時，保險人如有損失，並得請求賠償。
"當保險人知危險增加後，仍繼續收受保險費，或於危險發生後給付賠償金額，或其他維持契約之表示時，仍然有終止契約或另訂保費的權利?","否，保險人知危險增加後，仍繼續收受保險費，或於危險發生後給付賠償金額，或其他維持契約之表示者，喪失前項之權利。"
"危險增加如損害之發生不影響保險人之負擔，可以不負危險增加之通知義務?","可以。危險增加如有左列情形之一時，不適用第五十九條之規定：　　一、損害之發生不影響保險人之負擔者。　　二、為防護保險人之利益者。　　三、為履行道德上之義務者。"
危險增加如為防護保險人之利益，可以不負危險增加之通知義務?,"可以。危險增加如有左列情形之一時，不適用第五十九條之規定：　　一、損害之發生不影響保險人之負擔者。　　二、為防護保險人之利益者。　　三、為履行道德上之義務者。"
危險增加如為履行道德上之義務，可以不負危險增加之通知義務?,"可以。危險增加如有左列情形之一時，不適用第五十九條之規定：　　一、損害之發生不影響保險人之負擔者。　　二、為防護保險人之利益者。　　三、為履行道德上之義務者。"
當事人之一方對於為他方所知時，應負通知義務?,"否。當事人之一方對於左列各款，不負通知之義務：　　一、為他方所知者。　　二、依通常注意為他方所應知，或無法諉為不知者。　　三、一方對於他方經聲明不必通知者。"
"當事人之一方對於通常注意為他方所應知，或無法諉為不知時，應負通知義務?","否。當事人之一方對於左列各款，不負通知之義務：　　一、為他方所知者。　　二、依通常注意為他方所應知，或無法諉為不知者。　　三、一方對於他方經聲明不必通知者。"
當事人之一方對於一方對於他方經聲明不必通知時，應負通知義務?,"否。當事人之一方對於左列各款，不負通知之義務：　　一、為他方所知者。　　二、依通常注意為他方所應知，或無法諉為不知者。　　三、一方對於他方經聲明不必通知者。"
訂立契約時，要保人對於保險人之書面詢問，需要據實說明?,是，訂立契約時，要保人對於保險人之書面詢問，應據實說明。
"若要保人有為隱匿或遺漏不為說明，足以變更或減少保險人對於危險之估計時，保險人可以解除契約?","是，要保人有為隱匿或遺漏不為說明，或為不實之說明，足以變更或減少保險人對於危險之估計者，保險人得解除契約；其危險發生後亦同。"
"若要保人有為隱匿或遺漏不為說明，足以變更或減少保險人對於危險估計時，但危險發生與位說明知事實無關，保險人可以解除契約?","否，要保人有為隱匿或遺漏不為說明，或為不實之說明，足以變更或減少保險人對於危險之估計者，保險人得解除契約；其危險發生後亦同。但要保人證明危險之發生未基於其說明或未說明之事實時，不在此限。"
"若要保人位據實說明，但保險人知有解除原因，經過一個月不行使，則解除契約權依然存在?",否，前項解除契約權，自保險人知有解除之原因後，經過一個月不行使而消滅。
若要保人位據實說明，但契約訂立超過兩年，則解除契約權消失?,"是，前項解除契約權，自保險人知有解除之原因後，經過一個月不行使而消滅；或契約訂立後經過二年，即有可以解除之原因，亦不得解除契約。"
請問什麼為特約條款？,"第66條（特約條款之意義）特約條款，為當事人於保險契約基本條款外，承認履行特種義務之條款。"
請問特約條款，為當事人於保險契約基本條款外，承認什麼義務之條款？,"第66條（特約條款之意義）特約條款，為當事人於保險契約基本條款外，承認履行特種義務之條款。"
請問與什麼有關之一切事項，不問過去、現在或將來，均得以特約條款定之？,"第67條（特約條款內容）與保險契約有關之一切事項，不問過去、現在或將來，均得以特約條款定之。"
請問特約條款內容是什麼？,"第67條（特約條款內容）與保險契約有關之一切事項，不問過去、現在或將來，均得以特約條款定之。"
請問什麼狀況下，他方得解除契約？,"第68條（違背特約條款之效力）保險契約當事人之一方違背特約條款時，他方得解除契約；其危險發生後亦同。第六十四條第三項之規定，於前項情形準用之。"
請問第六十四條第三項之規定，於哪項情況準用之？,"第68條（違背特約條款之效力）保險契約當事人之一方違背特約條款時，他方得解除契約；其危險發生後亦同。第六十四條第三項之規定，於前項情形準用之。"
請問當保險契約當事人之一方違背特約條款時，他方可以做什麼決定？,"第68條（違背特約條款之效力）保險契約當事人之一方違背特約條款時，他方得解除契約；其危險發生後亦同。第六十四條第三項之規定，於前項情形準用之。"
請問什麼是未來事項之特約條款？,"第69條（未來事項特約條款之效力）關於未來事項之特約條款，於未屆履行期前危險已發生，或其履行為不可能，或在訂約地為不合法而未履行者，保險契約不因之而失效。"
請問未來事項之特約條款，於未屆履行期前危險已發生，或其履行為不可能，或在訂約地為不合法而未履行者，保險契約會不會因失效？,"第69條（未來事項特約條款之效力）關於未來事項之特約條款，於未屆履行期前危險已發生，或其履行為不可能，或在訂約地為不合法而未履行者，保險契約不因之而失效。"
請問關於未來事項之特約條款，於何種情況下，保險契約不因之而失效？,"第69條（未來事項特約條款之效力）關於未來事項之特約條款，於未屆履行期前危險已發生，或其履行為不可能，或在訂約地為不合法而未履行者，保險契約不因之而失效。"
請問火災保險人，對於什麼情況下，除契約另有訂定外，負賠償之責？,"第70條（火災保險人之責任）火災保險人，對於由火災所致保險標的物之毀損或滅失，除契約另有訂定外，負賠償之責。因救護保險標的物，致保險標的物發生損失者，視同所保危險所生之損失。"
請問什麼情況下，致保險標的物發生損失者，視同所保危險所生之損失？,"第70條（火災保險人之責任）火災保險人，對於由火災所致保險標的物之毀損或滅失，除契約另有訂定外，負賠償之責。因救護保險標的物，致保險標的物發生損失者，視同所保危險所生之損失。"
請問因救護保險標的物，致保險標的物發生損失者，視同為何？,"第70條（火災保險人之責任）火災保險人，對於由火災所致保險標的物之毀損或滅失，除契約另有訂定外，負賠償之責。因救護保險標的物，致保險標的物發生損失者，視同所保危險所生之損失。"
請問火災保險人，對於由火災所致保險標的物之毀損或滅失，除什麼情況外，負賠償之責？,"第70條（火災保險人之責任）火災保險人，對於由火災所致保險標的物之毀損或滅失，除契約另有訂定外，負賠償之責。因救護保險標的物，致保險標的物發生損失者，視同所保危險所生之損失。"
請問什麼是火災保險人之責任？,"第70條（火災保險人之責任）火災保險人，對於由火災所致保險標的物之毀損或滅失，除契約另有訂定外，負賠償之責。因救護保險標的物，致保險標的物發生損失者，視同所保危險所生之損失。"
請問哪項保險契約，視同並為第三人利益而訂立？,"第71條（集合保險契約之責任）就集合之物而總括為保險者，被保險人家屬、受僱人或同居人之物，亦得為保險標的，載明於保險契約，在危險發生時，就其損失享受賠償。前項保險契約，視同並為第三人利益而訂立。"
請問就集合之物而總括為保險者，什麼人或物，亦得為保險標的，載明於保險契約，在危險發生時，就其損失享受賠償？,"第71條（集合保險契約之責任）就集合之物而總括為保險者，被保險人家屬、受僱人或同居人之物，亦得為保險標的，載明於保險契約，在危險發生時，就其損失享受賠償。前項保險契約，視同並為第三人利益而訂立。"
請問就集合之物而總括為保險者，被保險人家屬、受僱人或同居人之物，亦得為保險標的，載明於何處？,"第71條（集合保險契約之責任）就集合之物而總括為保險者，被保險人家屬、受僱人或同居人之物，亦得為保險標的，載明於保險契約，在危險發生時，就其損失享受賠償。前項保險契約，視同並為第三人利益而訂立。"
請問什麼是集合保險契約之責任？,"第71條（集合保險契約之責任）就集合之物而總括為保險者，被保險人家屬、受僱人或同居人之物，亦得為保險標的，載明於保險契約，在危險發生時，就其損失享受賠償。前項保險契約，視同並為第三人利益而訂立。"
請問什麼是保險金額？,"第72條（保險金額之作用）【相關罰則】§第169條保險金額，為保險人在保險期內，所負責任之最高額度。保險人應於承保前，查明保險標的物之市價，不得超額承保。"
請問與第72條（保險金額之作用）的相關罰則是第幾條？,"第72條（保險金額之作用）【相關罰則】§第169條保險金額，為保險人在保險期內，所負責任之最高額度。保險人應於承保前，查明保險標的物之市價，不得超額承保。"
請問保險金額，為保險人在保險期內，所負責任之最高額度。保險人應於承保前，查明什麼，以不得超額承保？,"第72條（保險金額之作用）【相關罰則】§第169條保險金額，為保險人在保險期內，所負責任之最高額度。保險人應於承保前，查明保險標的物之市價，不得超額承保。"
請問什麼是保險人在保險期內，所負責任之最高額度？,"第72條（保險金額之作用）【相關罰則】§第169條保險金額，為保險人在保險期內，所負責任之最高額度。保險人應於承保前，查明保險標的物之市價，不得超額承保。"
請問什麼是保險標的~定值與不定值？,"第73條（保險標的~定值與不定值）保險標的，得由要保人，依主管機關核定之費率及條款，作定值或不定值約定之要保。保險標的，以約定價值為保險金額者，發生全部損失或部份損失時，均按約定價值為標準計算賠償。保險標的，未經約定價值者，發生損失時，按保險事故發生時實際價值為標準，計算賠償，其賠償金額，不得超過保險金額。"
請問得由要保人，依據什麼，作定值或不定值約定之要保？,"第73條（保險標的~定值與不定值）保險標的，得由要保人，依主管機關核定之費率及條款，作定值或不定值約定之要保。保險標的，以約定價值為保險金額者，發生全部損失或部份損失時，均按約定價值為標準計算賠償。保險標的，未經約定價值者，發生損失時，按保險事故發生時實際價值為標準，計算賠償，其賠償金額，不得超過保險金額。"
請問以什麼狀況下，均按約定價值為標準計算賠償？,"第73條（保險標的~定值與不定值）保險標的，得由要保人，依主管機關核定之費率及條款，作定值或不定值約定之要保。保險標的，以約定價值為保險金額者，發生全部損失或部份損失時，均按約定價值為標準計算賠償。保險標的，未經約定價值者，發生損失時，按保險事故發生時實際價值為標準，計算賠償，其賠償金額，不得超過保險金額。"
請問以約定價值為保險金額者，發生全部損失或部份損失時，怎麼計算賠償？,"第73條（保險標的~定值與不定值）保險標的，得由要保人，依主管機關核定之費率及條款，作定值或不定值約定之要保。保險標的，以約定價值為保險金額者，發生全部損失或部份損失時，均按約定價值為標準計算賠償。保險標的，未經約定價值者，發生損失時，按保險事故發生時實際價值為標準，計算賠償，其賠償金額，不得超過保險金額。"
請問未經約定價值者，發生損失時，按什麼標準計算賠償？,"第73條（保險標的~定值與不定值）保險標的，得由要保人，依主管機關核定之費率及條款，作定值或不定值約定之要保。保險標的，以約定價值為保險金額者，發生全部損失或部份損失時，均按約定價值為標準計算賠償。保險標的，未經約定價值者，發生損失時，按保險事故發生時實際價值為標準，計算賠償，其賠償金額，不得超過保險金額。"
請問未經約定價值者，發生損失時，其賠償金額，是否可超過保險金額？,"""第73條（保險標的~定值與不定值）保險標的，得由要保人，依主管機關核定之費率及條款，作定值或不定值約定之要保。保險標的，以約定價值為保險金額者，發生全部損失或部份損失時，均按約定價值為標準計算賠償。保險標的，未經約定價值者，發生損失時，按保險事故發生時實際價值為標準，計算賠償，其賠償金額，不得超過保險金額。"""
請問什麼是全損？,"第74條（全損之定義）第七十三條所稱全部損失，係指保險標的全部滅失或毀損，達於不能修復或其修復之費用，超過保險標的恢復原狀所需者。"
什麼情況下，可稱作是全損？,"第74條（全損之定義）第七十三條所稱全部損失，係指保險標的全部滅失或毀損，達於不能修復或其修復之費用，超過保險標的恢復原狀所需者。"
請問什麼是標的物價值？,"第75條（標的物價值之約定）保險標的物不能以市價估計者，得由當事人約定其價值，賠償時從其約定。"
請問什麼情況下保險標的物，得由當事人約定其價值，賠償時從其約定？,"第75條（標的物價值之約定）保險標的物不能以市價估計者，得由當事人約定其價值，賠償時從其約定。"
請問保險標的物不能以市價估計者，怎麼賠償？,"第75條（標的物價值之約定）保險標的物不能以市價估計者，得由當事人約定其價值，賠償時從其約定。"
請問什麼是超額保險？,"第76條（超額保險）保險金額超過保險標的價值之契約，係由當事人一方之詐欺而訂立者，他方得解除契約，如有損失，並得請求賠償；無詐欺情事者，除定值保險外，其契約僅於保險標的價值之限度內為有效。無詐欺情事之保險契約，經當事人一方將超過價值之事實通知他方後，保險金額及保險費，均應按照保險標的之價值比例減少。"
請問什麼情況下，係由當事人一方之詐欺而訂立者，他方得解除契約？,"第76條（超額保險）保險金額超過保險標的價值之契約，係由當事人一方之詐欺而訂立者，他方得解除契約，如有損失，並得請求賠償；無詐欺情事者，除定值保險外，其契約僅於保險標的價值之限度內為有效。無詐欺情事之保險契約，經當事人一方將超過價值之事實通知他方後，保險金額及保險費，均應按照保險標的之價值比例減少。"
請問保險金額超過保險標的價值之契約，係由當事人一方之詐欺而訂立者，他方得解除契約，如有損失，是否得以請求賠償？,"第76條（超額保險）保險金額超過保險標的價值之契約，係由當事人一方之詐欺而訂立者，他方得解除契約，如有損失，並得請求賠償；無詐欺情事者，除定值保險外，其契約僅於保險標的價值之限度內為有效。無詐欺情事之保險契約，經當事人一方將超過價值之事實通知他方後，保險金額及保險費，均應按照保險標的之價值比例減少。"
請問無詐欺情事者，除什麼之外，其契約僅於保險標的價值之限度內為有效？,"第76條（超額保險）保險金額超過保險標的價值之契約，係由當事人一方之詐欺而訂立者，他方得解除契約，如有損失，並得請求賠償；無詐欺情事者，除定值保險外，其契約僅於保險標的價值之限度內為有效。無詐欺情事之保險契約，經當事人一方將超過價值之事實通知他方後，保險金額及保險費，均應按照保險標的之價值比例減少。"
請問無詐欺情事者，除定值保險外，其契約僅於什麼限度內為有效？,"第76條（超額保險）保險金額超過保險標的價值之契約，係由當事人一方之詐欺而訂立者，他方得解除契約，如有損失，並得請求賠償；無詐欺情事者，除定值保險外，其契約僅於保險標的價值之限度內為有效。無詐欺情事之保險契約，經當事人一方將超過價值之事實通知他方後，保險金額及保險費，均應按照保險標的之價值比例減少。"
請問無詐欺情事之保險契約，在什麼情況下，保險金額及保險費，均應按照保險標的之價值比例減少？,"第76條（超額保險）保險金額超過保險標的價值之契約，係由當事人一方之詐欺而訂立者，他方得解除契約，如有損失，並得請求賠償；無詐欺情事者，除定值保險外，其契約僅於保險標的價值之限度內為有效。無詐欺情事之保險契約，經當事人一方將超過價值之事實通知他方後，保險金額及保險費，均應按照保險標的之價值比例減少。"
請問無詐欺情事之保險契約，經當事人一方將超過價值之事實通知他方後，保險金額及保險費是否會減少？,"第76條（超額保險）保險金額超過保險標的價值之契約，係由當事人一方之詐欺而訂立者，他方得解除契約，如有損失，並得請求賠償；無詐欺情事者，除定值保險外，其契約僅於保險標的價值之限度內為有效。無詐欺情事之保險契約，經當事人一方將超過價值之事實通知他方後，保險金額及保險費，均應按照保險標的之價值比例減少。"
請問什麼是一部保險？,"第77條（一部保險）保險金額不及保險標的物之價值者，除契約另有訂定外，保險人之負擔，以保險金額對於保險標的物之價值比例定之。"
請問被保險人交出損失清單多久後加給利息？,"第78條（損失估計遲延之責任）損失之估計，因可歸責於保險人之事由而遲延者，應自被保險人交出損失清單一個月後加給利息。損失清單交出二個月後損失尚未完全估定者，被保險人得請求先行交付其所應得之最低賠償金額。"
請問損失清單交出多久後損失尚未完全估定者，被保險人得請求先行交付其所應得之最低賠償金額？,"第78條（損失估計遲延之責任）損失之估計，因可歸責於保險人之事由而遲延者，應自被保險人交出損失清單一個月後加給利息。損失清單交出二個月後損失尚未完全估定者，被保險人得請求先行交付其所應得之最低賠償金額。"
請問是估計損失費用？,"第79條（估計損失費用之負擔）保險人或被保險人為證明及估計損失所支出之必要費用，除契約另有訂定外，由保險人負擔之。保險金額不及保險標的物之價值時，保險人對於前項費用，依第七十七條規定比例負擔之。"
請問保險金額不及保險標的物之價值時，保險人對於前項費用，依第幾條規定比例負擔之？,"第79條（估計損失費用之負擔）保險人或被保險人為證明及估計損失所支出之必要費用，除契約另有訂定外，由保險人負擔之。保險金額不及保險標的物之價值時，保險人對於前項費用，依第七十七條規定比例負擔之。"
請問損失未估定前，要保人或被保險人除什麼情況外，非經保險人同意，對於保險標的物不得加以變更？,"第80條（標的物變更之禁止）損失未估定前，要保人或被保險人除為公共利益或避免擴大損失外，非經保險人同意，對於保險標的物不得加以變更。"
請問損失未估定前，什麼情況下，對於保險標的物不得加以變更？,"第80條（標的物變更之禁止）損失未估定前，要保人或被保險人除為公共利益或避免擴大損失外，非經保險人同意，對於保險標的物不得加以變更。"
請問什麼情況下，要保人或被保險人除為公共利益或避免擴大損失外，非經保險人同意，對於保險標的物不得加以變更？,"第80條（標的物變更之禁止）損失未估定前，要保人或被保險人除為公共利益或避免擴大損失外，非經保險人同意，對於保險標的物不得加以變更。"
請問損失未估定前，經保險人同意，對於保險標的物是否得加以變更？,"第80條（標的物變更之禁止）損失未估定前，要保人或被保險人除為公共利益或避免擴大損失外，非經保險人同意，對於保險標的物不得加以變更。"
請問損失未估定前，對於保險標的物是否得加以變更？,"第80條（標的物變更之禁止）損失未估定前，要保人或被保險人除為公共利益或避免擴大損失外，非經保險人同意，對於保險標的物不得加以變更。"
請問什麼情況下，保險契約即終止？,"第81條（標的物全損時契約之終止）保險標的物非因保險契約所載之保險事故而完全滅失時，保險契約即為終止。"
請問保險標的物因保險事故而完全滅失時，保險契約是否會終止？,"第81條（標的物全損時契約之終止）保險標的物非因保險契約所載之保險事故而完全滅失時，保險契約即為終止。"
請問什麼是全損時契約終止？,"第81條（標的物全損時契約之終止）保險標的物非因保險契約所載之保險事故而完全滅失時，保險契約即為終止。"
請問什麼是分損時契約終止？,"第82條（標的物分損時契約之終止）保險標的物受部份之損失者，保險人與要保人均有終止契約之權。終止後，已交付未損失部分之保險費應返還之。前項終止契約權，於賠償金額給付後，經過一個月不行使而消滅。保險人終止契約時，應於十五日前通知要保人。要保人與保險人均不終止契約時，除契約另有訂定外，保險人對於以後保險事故所致之損失，其責任以賠償保險金額之餘額為限。"
請問契約終止後，已交付未損失部分之保險費是否應返還？,"第82條（標的物分損時契約之終止）保險標的物受部份之損失者，保險人與要保人均有終止契約之權。終止後，已交付未損失部分之保險費應返還之。前項終止契約權，於賠償金額給付後，經過一個月不行使而消滅。保險人終止契約時，應於十五日前通知要保人。要保人與保險人均不終止契約時，除契約另有訂定外，保險人對於以後保險事故所致之損失，其責任以賠償保險金額之餘額為限。"
請問保險人終止契約時，應於幾日前通知要保人？,"第82條（標的物分損時契約之終止）保險標的物受部份之損失者，保險人與要保人均有終止契約之權。終止後，已交付未損失部分之保險費應返還之。前項終止契約權，於賠償金額給付後，經過一個月不行使而消滅。保險人終止契約時，應於十五日前通知要保人。要保人與保險人均不終止契約時，除契約另有訂定外，保險人對於以後保險事故所致之損失，其責任以賠償保險金額之餘額為限。"
請問終止契約權，於賠償金額給付後，經過多久不行使而消滅？,"第82條（標的物分損時契約之終止）保險標的物受部份之損失者，保險人與要保人均有終止契約之權。終止後，已交付未損失部分之保險費應返還之。前項終止契約權，於賠償金額給付後，經過一個月不行使而消滅。保險人終止契約時，應於十五日前通知要保人。要保人與保險人均不終止契約時，除契約另有訂定外，保險人對於以後保險事故所致之損失，其責任以賠償保險金額之餘額為限。"
請問什麼情況下，保險人對於以後保險事故所致之損失，其責任以賠償保險金額之餘額為限？,"第82條（標的物分損時契約之終止）保險標的物受部份之損失者，保險人與要保人均有終止契約之權。終止後，已交付未損失部分之保險費應返還之。前項終止契約權，於賠償金額給付後，經過一個月不行使而消滅。保險人終止契約時，應於十五日前通知要保人。要保人與保險人均不終止契約時，除契約另有訂定外，保險人對於以後保險事故所致之損失，其責任以賠償保險金額之餘額為限。"
請問什麼情況下，保險人與要保人均有終止契約之權？,"第82條（標的物分損時契約之終止）保險標的物受部份之損失者，保險人與要保人均有終止契約之權。終止後，已交付未損失部分之保險費應返還之。前項終止契約權，於賠償金額給付後，經過一個月不行使而消滅。保險人終止契約時，應於十五日前通知要保人。要保人與保險人均不終止契約時，除契約另有訂定外，保險人對於以後保險事故所致之損失，其責任以賠償保險金額之餘額為限。"
請問在保險標的物受部份之損失下，什麼人有終止契約之權？,"第82條（標的物分損時契約之終止）保險標的物受部份之損失者，保險人與要保人均有終止契約之權。終止後，已交付未損失部分之保險費應返還之。前項終止契約權，於賠償金額給付後，經過一個月不行使而消滅。保險人終止契約時，應於十五日前通知要保人。要保人與保險人均不終止契約時，除契約另有訂定外，保險人對於以後保險事故所致之損失，其責任以賠償保險金額之餘額為限。"
請問第七十三條至第八十一條之規定，於什麼保險準用之？,"第82條之1（有關法條之準用）第七十三條至第八十一條之規定，於海上保險、陸空保險、責任保險、保證保險及其他財產保險準用之。第一百二十三條及第一百二十四條之規定，於超過一年之財產保險準用之。"
請問海上保險準用於第幾至第幾條之規定？,"第82條之1（有關法條之準用）第七十三條至第八十一條之規定，於海上保險、陸空保險、責任保險、保證保險及其他財產保險準用之。第一百二十三條及第一百二十四條之規定，於超過一年之財產保險準用之。"
請問陸空保險準用於第幾至第幾條之規定？,"第82條之1（有關法條之準用）第七十三條至第八十一條之規定，於海上保險、陸空保險、責任保險、保證保險及其他財產保險準用之。第一百二十三條及第一百二十四條之規定，於超過一年之財產保險準用之。"
請問責任保險準用於第幾至第幾條之規定？,"第82條之1（有關法條之準用）第七十三條至第八十一條之規定，於海上保險、陸空保險、責任保險、保證保險及其他財產保險準用之。第一百二十三條及第一百二十四條之規定，於超過一年之財產保險準用之。"
請問保證保險準用於第幾至第幾條之規定？,"第82條之1（有關法條之準用）第七十三條至第八十一條之規定，於海上保險、陸空保險、責任保險、保證保險及其他財產保險準用之。第一百二十三條及第一百二十四條之規定，於超過一年之財產保險準用之。"
請問其他財產保險準用於第幾至第幾條之規定？,"第82條之1（有關法條之準用）第七十三條至第八十一條之規定，於海上保險、陸空保險、責任保險、保證保險及其他財產保險準用之。第一百二十三條及第一百二十四條之規定，於超過一年之財產保險準用之。"
請問第幾至第幾條之規定，於超過一年之財產保險準用之？,"第82條之1（有關法條之準用）第七十三條至第八十一條之規定，於海上保險、陸空保險、責任保險、保證保險及其他財產保險準用之。第一百二十三條及第一百二十四條之規定，於超過一年之財產保險準用之。"
第一百二十三條及第一百二十四條之規定，於超過多久之財產保險準用之？,"第82條之1（有關法條之準用）第七十三條至第八十一條之規定，於海上保險、陸空保險、責任保險、保證保險及其他財產保險準用之。第一百二十三條及第一百二十四條之規定，於超過一年之財產保險準用之。"
請問什麼是海上保險人之責任？,"第83條（海上保險人之責任）海上保險人對於保險標的物，除契約另有規定外，因海上一切事變及災害所生之毀損、滅失及費用，負賠償之責。"
請問海上保險人對於保險標的物，除契約另有規定外，因什麼情況下，負賠償之責？,"第83條（海上保險人之責任）海上保險人對於保險標的物，除契約另有規定外，因海上一切事變及災害所生之毀損、滅失及費用，負賠償之責。"
請問海上保險，適用於什麼之規定？,"第84條（適用海商法之規定）關於海上保險，適用海商法海上保險章之規定。"
請問陸上、內河及航空保險人，對於保險標的物，除契約另有訂定外，因什麼情況下，負賠償之責？,"第85條（陸空保險人之責任）陸上、內河及航空保險人，對於保險標的物，除契約另有訂定外，因陸上、內河及航空一切事變及災害所致之毀損、滅失及費用，負賠償之責。"
請問什麼是陸空保險人之責任？,"第85條（陸空保險人之責任）陸上、內河及航空保險人，對於保險標的物，除契約另有訂定外，因陸上、內河及航空一切事變及災害所致之毀損、滅失及費用，負賠償之責。"
請問什麼保險人，對於保險標的物，除契約另有訂定外，因陸上、內河及航空一切事變及災害所致之毀損、滅失及費用，負賠償之責？,"第85條（陸空保險人之責任）陸上、內河及航空保險人，對於保險標的物，除契約另有訂定外，因陸上、內河及航空一切事變及災害所致之毀損、滅失及費用，負賠償之責。"
請問什麼是貨物保險？,"第86條（貨物保險之期間）關於貨物之保險，除契約另有訂定外，自交運之時以迄於其目的地收貨之時為其期間。"
請問貨物之保險以什麼為其期間？,"第86條（貨物保險之期間）關於貨物之保險，除契約另有訂定外，自交運之時以迄於其目的地收貨之時為其期間。"
請問保險契約，除記載第五十五條規定事項外，並應載明那些事項？,"第87條（保險契約應載事項）保險契約，除記載第五十五條規定事項外，並應載明左列事項：　　一、運送路線及方法。　　二、運送人姓名或商號名稱。　　三、交運及取貨地點。　　四、運送有期限者其期限。"
,"第87條（保險契約應載事項）保險契約，除記載第五十五條規定事項外，並應載明左列事項：　　一、運送路線及方法。　　二、運送人姓名或商號名稱。　　三、交運及取貨地點。　　四、運送有期限者其期限。"
請問因運送上之必要，暫時停止或變更運送路線或方法時，保險契約是否繼續有效？,"第88條（暫停、或變更運路或方法之效力）因運送上之必要，暫時停止或變更運送路線或方法時，保險契約除另有訂定外，仍繼續有效。"
請問什麼是暫停、或變更運路或方法之效力？,"第88條（暫停、或變更運路或方法之效力）因運送上之必要，暫時停止或變更運送路線或方法時，保險契約除另有訂定外，仍繼續有效。"
請問什麼是海上保險之準用？,"第89條（海上保險之準用）航行內河船舶運費及裝載貨物之保險，除本節另有規定外，準用海上保險有關條文之規定。"
請問什麼是責任保險人之責任？,"第90條（責任保險人之責任）責任保險人於被保險人對於第三人，依法應負賠償責任，而受賠償之請求時，負賠償之責。"
請問什麼是必要費用之負擔？,"第91條（必要費用之負擔）被保險人因受第三人之請求而為抗辯，所支出之訴訟上或訴訟外之必要費用，除契約另有訂定外，由保險人負擔之。被保險人得請求保險人墊給前項費用。"
